Order_ID,Order_Date,Customer_Name,Region,Category,Product,Quantity,Price,Sales_Amount,Customer_Segment,Payment_Method,Sales_Channel
ORD101694,2025-11-15,Customer_7120,Central,Furniture,Headphones,13.0,51516.89,669719.57,Corporate,Credit Card,Store
ORD101750,2024-09-19,Customer_9946,Central,Beauty,Desk,14.0,3377.68,47287.52,Consumer,UPI,Marketplace
ORD101237,2025-01-02,Customer_9105,South,Furniture,Desk,4.0,46714.12,186856.48,Consumer,Net Banking,Store
ORD100886,2024-07-16,Customer_7227,Central,Beauty,Shirt,6.0,23754.75,142528.5,Small Business,Net Banking,Store
ORD100080,2025-11-17,Customer_3039,South,Grocery,MONITOR,2.0,85435.56,170871.12,Corporate,UPI,Online
ORD101173,2024-11-21,Customer_5877,North,Furniture,Keyboard,7.0,27854.43,194981.01,Corporate, Credit Card,Store
ORD100815,2025-04-21,Customer_6807,South,Furniture,Headphones,1.0,37408.91,37408.91,Consumer,UPI,Online
ORD101286,2024-08-30,Customer_2975,South,Furniture,Chair,9.0,20965.52,188689.68,Corporate,Debit Card,Online
ORD100672,2025-03-01,Customer_7999,South,Grocery,Keyboard,9.0,99159.68,,Corporate,Credit Card,Online
ORD101532,2024-04-27,Customer_3546,South,Sports,LAPTOP,2.0,75426.9,150853.8,CORPORATE,Debit Card,Store
ORD100058,2025-09-25,Customer_2033,South,Grocery,Keyboard,2.0,77121.33,154242.66,consumer,UPI,Store
ORD100134,2024-02-18,Customer_8371,East,Grocery,Desk,3.0,,204232.86,Corporate,UPI,Store 
ORD101141,2024-03-12,Customer_7703,East,Furniture,Monitor,12.0,97079.54,1164954.48,Consumer,UPI,Online
ORD100934,2025-02-14,Customer_5397,West, Beauty,Chair,10.0,49775.87,497758.7, Consumer,Credit Card,Online
ORD101685,2025-03-16,Customer_6301,West,Beauty,Chair,12.0,60346.12,724153.44,corporate,cash,Marketplace 
ORD100824,2024-09-06,Customer_5914,West,Beauty,Chair,13.0,,390187.33,Consumer,Net Banking,Store
ORD101215,2025-09-24,Customer_7786,East,Clothing,Chair,14.0,64680.36,905525.04,Consumer,Cash ,
ORD100505,2024-02-09,Customer_3875,West,Grocery,Keyboard,4.0,97419.05,389676.2,Small Business,Debit Card,online
ORD101775,2025-04-25,Customer_8066,South,Clothing,backpack,6.0,20135.97,120815.82,Small Business,UPI,Online
ORD100348,2025-11-04,Customer_3440,East,Sports,Headphones,6.0,86903.17,521419.02,Small Business,Debit Card,Store
ORD100387,2024-11-05,Customer_3481,Central,Furniture,Desk,1.0,65503.84,65503.84,Corporate,Cash,Marketplace
ORD101025,2025-07-06,Customer_4621,Central,Grocery,Laptop,,90545.45,814909.05,Consumer,Cash,Store
ORD100895,2024-10-10,Customer_3527,East,Grocery,Mobile,2.0,49498.67,98997.34,Corporate,Debit Card,Online
ORD100829,2025-01-23,Customer_7213,East,Electronics,Monitor,5.0,68622.54,343112.7,Small Business,Cash,Online
ORD101893,2024-06-07,Customer_7275,North,Electronics, Shirt,5.0,20619.6,103098.0,Corporate,Credit Card,Marketplace
ORD100476,2025-04-26,Customer_7504,North,Electronics,Chair,12.0,7086.17,85034.04,Corporate,Credit Card,Online
ORD101471,2025-08-25,Customer_4287,West,Electronics,Laptop,11.0,40304.42,443348.62,Small Business,Credit Card,online
ORD101448,2024-03-11,,South,Beauty,Headphones,2.0,75985.18,151970.36,Consumer,Cash,Online
ORD101582,2025-06-03,Customer_2228,East,Furniture,Monitor,3.0,57107.9,171323.7,Small Business,Net Banking,Online
ORD100653,2024-10-05,Customer_9843,Central,Electronics,Backpack,10.0,38696.26,386962.6,Consumer,NET BANKING,Store
ORD100173,2025-09-15,Customer_3580,East,Beauty,Shirt,10.0,93526.66,935266.6,Small Business,Net Banking,Marketplace
ORD101150,2025-08-24,Customer_5785,East,Sports,Headphones,11.0,4072.62,44798.82,Corporate, Net Banking,Marketplace
ORD100039,2024-08-08,Customer_7116,Central,Grocery,Monitor,11.0,32710.71,359817.81,Small Business,Debit Card,Store
ORD100714,2024-03-26,Customer_4555,North,Sports,Headphones,9.0,92838.92,835550.28,Small Business,Debit Card,Online
ORD100091,2024-06-16,Customer_9507,East,Beauty,Headphones,2.0,73153.88,146307.76,Small Business,Net Banking,Online
ORD100858,2025-05-17,Customer_5903,South,Grocery,Shirt,8.0,802.22,6417.76,Small Business,Net Banking,Marketplace
ORD101206,2024-12-02,Customer_3174,North,,Mobile,4.0,9319.25,37277.0,Consumer,Net Banking,Marketplace
ORD100876,2025-07-17,Customer_6347,West,Clothing,Desk,1.0,26887.09,26887.09,Small Business,Credit Card,Marketplace
ORD101352,2025-02-10,Customer_9951,West ,Furniture,Laptop,8.0,94916.3,759330.4,Corporate,Net Banking,Online
ORD101890,2024-07-15,Customer_6633,West,Sports,Desk,5.0,33412.91,167064.55,Consumer,UPI,Online
ORD101094,2025-10-02,Customer_9019,Central,Beauty,Backpack,10.0,28454.46,284544.6,Consumer,Credit Card,Marketplace
,2025-07-05,Customer_3755,West,Sports,Monitor,9.0,47349.84,426148.56,Corporate,Net Banking,Marketplace
ORD101782,2024-12-26,,West,Beauty, Desk,11.0,31077.45,341851.95,Consumer,Debit Card,Store
ORD100546,2025-07-21,Customer_8454,South,Sports,Laptop,7.0,2387.09,16709.63,Small Business,Credit Card,Marketplace
ORD100500,2024-04-28,Customer_4050,West,Furniture,Headphones,6.0,30155.23,180931.38,Corporate,Credit Card,
ORD100339,2024-05-02,Customer_9193,South,Grocery,Shirt,11.0,28939.69,318336.59,Consumer,Credit Card,Online
ORD101189,2024-04-12,Customer_1972,Central,Clothing,Backpack,14.0,67127.21,939780.94,Small Business,UPI,Marketplace
ORD100029,2025-04-04,Customer_2108,East,Electronics,Headphones,5.0,614.0,3070.0,Consumer,UPI,Online
ORD101218,2025-10-08,,East,Sports,Chair,14.0,50265.15,703712.1,Corporate,Debit Card,Store
ORD101400,2025-04-09,Customer_1185,East,Beauty, Shirt,8.0,9072.23,72577.84,Corporate,Net Banking,Marketplace
ORD101821,2024-09-10,Customer_7249,West,Furniture,Laptop,13.0,9913.68,128877.84,Corporate,Credit Card,Online
ORD100946,2024-09-11,Customer_5123,North,Beauty,Monitor,4.0,56062.21,224248.84,,Cash,Store
ORD100170,2024-11-01,Customer_9882,East,Furniture,Shoes,7.0,61698.8,431891.6,Small Business,Credit Card ,Store
ORD101405,,,West,Grocery,Shirt,12.0,6996.05,83952.6,Corporate,UPI,Online
ORD101198,2025-04-25,Customer_5380,,Clothing,Chair,10.0,71785.46,717854.6,Consumer,Cash,Online
ORD101254,2024-09-03,Customer_8479,South,Grocery,,2.0,1329.74,2659.48,Corporate,Debit Card,Online
ORD101614,2024-12-25,Customer_8848,North,clothing,Desk,10.0,,315831.9,Consumer,Debit Card,Marketplace
ORD100913,2024-02-25,Customer_7685,South,,Chair,1.0,40457.39,40457.39,Small Business,Credit Card,Marketplace
ORD100492,2024-12-25,Customer_8668,North,Beauty,Shoes,2.0,96170.41,,Consumer,Cash,Marketplace
ORD100954,2025-06-19,Customer_1110,West,Grocery,Headphones,7.0,79854.58,558982.06,CORPORATE,Debit Card,Marketplace
ORD101098,2024-09-30,Customer_7431,Central,Furniture,Shoes,3.0,73051.59,,Corporate,Credit Card,Online
ORD101033,2025-09-10,Customer_1402,North,Grocery,Desk,4.0,84389.36,337557.44,Consumer,Net Banking,Store
ORD100588,2024-08-18,Customer_5169,Central,Electronics,Shoes,5.0,17149.41,85747.05,Consumer,UPI,Marketplace
ORD100751,2025-04-29,Customer_5272,East,Beauty,Chair,10.0,87726.13,877261.3,SMALL BUSINESS,Debit Card,Store
ORD100658,2024-05-21,Customer_5739,North,Beauty,Shoes,9.0,88257.7,794319.3,Small Business,Cash,Online
,2024-03-01,Customer_1464,Central,Furniture,,1.0,40590.49,40590.49,Consumer,Debit Card,Online
ORD100733,2025-04-26,Customer_6886,Central,Electronics,Laptop,7.0,27006.2,189043.4,Corporate,Net Banking,Store
ORD100175,2024-06-05,Customer_6922,Central,,Headphones,,62567.94,750815.28,Small Business,Cash,Store
ORD101633,2025-01-13,Customer_6269,South,Grocery,Shoes,6.0,41622.65,249735.9,Corporate,Cash,Online
ORD101157,2025-05-10,Customer_8492,South,Furniture,Shirt,1.0,62289.72,62289.72,Small Business,Credit Card,
ORD101470,2024-08-31,Customer_7044,East,Electronics,Mobile,13.0,27227.55,353958.15,Consumer,Credit Card,Marketplace
ORD101425,,Customer_9185,East,Electronics,,7.0,86907.53,608352.71,Consumer,Debit Card,Online
ORD101628,2025-01-20,Customer_8859,Central,Beauty,Mobile,13.0,69040.65,897528.45,Small Business,UPI,Online
ORD100935,2025-05-18,Customer_9079,South,Furniture,Keyboard,10.0,34043.77,340437.7,Corporate,Debit Card,Online
ORD101210,2024-11-20,Customer_5055,Central,Grocery,Shirt,4.0,40483.55,161934.2,Small Business,Cash,Store
ORD101066,2024-12-03,Customer_6422,South,Clothing,Keyboard,9.0,38223.03,344007.27,Small Business,Credit Card,Marketplace
ORD100109,2025-08-03,Customer_8272,Central,Grocery,Headphones,5.0,9207.33,46036.65, Small Business,Net Banking,Online
ORD101543,2025-02-12,Customer_8404,East,Grocery,Chair,9.0,8625.6,77630.4,Small Business,Credit Card,Store
ORD100569,2025-03-28,Customer_9525,North,Clothing,Desk,12.0,,147495.6,Small Business,Net Banking,Store
ORD101168,2025-08-08,Customer_9951,North,Furniture,Backpack,14.0,46338.91,648744.74,Consumer,Credit Card,Marketplace
ORD101175,2025-12-23,Customer_8368,North,Beauty,Monitor,3.0,28527.77,85583.31,Small Business,Cash,STORE
ORD100891,2024-07-08,Customer_2344,Central,,Laptop,2.0,39405.44,78810.88,Consumer,Net Banking,Store
ORD100948,2025-07-25,Customer_9123,South,Furniture,Laptop,1.0,55842.28,55842.28,Corporate,Credit Card,Online
ORD101049,2025-10-29,,Central,Electronics,Mobile,10.0,36101.74,361017.4,Small Business,Credit Card,Store
ORD101353,2025-07-24,Customer_3830,East,Sports,Mobile,4.0,51338.95,205355.8,Corporate,UPI,Marketplace
ORD101778,2024-11-06,Customer_3573,South,Electronics,Keyboard,9.0,43804.44,394239.96,Consumer,Cash,Online
ORD101447,2024-07-29,Customer_6272,West,Sports,Monitor,6.0,41670.53,250023.18,Small Business,UPI,Store
ORD100885,2024-05-03,Customer_4043,Central,Sports,Keyboard,13.0,8733.82,113539.66,Consumer,Net Banking,Online
ORD101673,2024-02-26,Customer_1920,West,Clothing,Mobile,5.0,,476471.95,Corporate,UPI,Online
ORD100851,2025-05-15,Customer_3938,WEST,Electronics,Desk,10.0,93741.59,937415.9,Small Business,Debit Card,Online
ORD100735,2025-07-06,Customer_5285,Central,Grocery,Mobile,5.0,72821.92,364109.6,Small Business,Cash,Store
ORD100718,2025-04-17,Customer_5967,Central,Beauty,Monitor,4.0,99242.3,396969.2,,UPI,Marketplace
ORD100455,2024-12-28,Customer_8739,South,Sports,Backpack,2.0,67616.54,135233.08,Corporate,Net Banking,Marketplace
ORD100265,2025-11-20,Customer_3142,East,Sports,Desk,6.0,44998.44,269990.64,Small Business,Debit Card,Online
ORD100076,2024-06-15,Customer_6848,Central,Clothing,Monitor,3.0,15977.93,47933.79,Corporate,UPI,
ORD101658,2024-12-19,Customer_3885,South,Furniture,Backpack,12.0,40726.74,488720.88,Corporate,Debit Card,Online
ORD100445,2024-02-12,Customer_4920,South,Grocery,Desk,10.0,31295.95,312959.5,Small Business,Cash,Marketplace
ORD100396,2024-04-16,Customer_4397,East,Grocery,Chair,6.0,92967.63,557805.78,Consumer,Net Banking,Store
ORD100177,2024-06-14,Customer_4673,Central,Grocery,Monitor,3.0,61264.57,183793.71,Consumer,net banking,Online
ORD101043,2024-10-02,Customer_6620,East,Beauty,Shoes,3.0,99175.09,297525.27,,Cash,Store
ORD101736,2024-03-19,Customer_2110,South,Furniture,Laptop,9.0,83982.0,755838.0,,Net Banking,Store
ORD101402,2025-11-17,Customer_9133,Central,Furniture,Laptop,8.0,4511.78,36094.24,Corporate,Credit Card,Marketplace
ORD101381,2024-03-05,Customer_9788,Central,Clothing,Backpack,10.0,3175.93,31759.3,Consumer,UPI,Marketplace
ORD100596,2024-03-15,Customer_9866,Central,Furniture,Shoes,10.0,22966.57,229665.7,Small Business,Credit Card,Marketplace
ORD100062,2025-12-22,Customer_4302,East,Sports,Shirt,14.0,7561.97,105867.58,Consumer,,Store
ORD101297,2024-10-08,Customer_7022,North,Sports,,13.0,47453.24,616892.12,Small Business,Debit Card,Marketplace
,2025-06-27,Customer_2245,North,Grocery,Headphones,6.0,37183.59,223101.54,Consumer,Cash,Store
ORD101490,,Customer_1023,South,Electronics,Headphones,7.0,94304.08,660128.56,Consumer,Net Banking,Store
ORD101879,2025-11-17,Customer_9561,East,Electronics,Desk,14.0,2077.59,29086.26,Consumer,Credit Card,Store 
,2025-03-08,Customer_5754,South,Furniture,Shoes,7.0,54036.59,378256.13,Corporate,Credit Card,Marketplace
ORD100037,2024-10-11,Customer_1713,West,Furniture,Shirt,1.0,19393.97,19393.97,Small Business,Credit Card,Online
ORD100965,2025-09-16,Customer_4290, North,Furniture,Headphones,,27716.52,166299.12,Small Business,Debit Card,Online
ORD100663,2024-06-05,Customer_5944,East,Beauty,Mobile,2.0,3898.38,7796.76,Small Business,UPI,Online
ORD100440,2025-08-19,Customer_9824,West,Furniture ,,7.0,23600.03,165200.21,Corporate,UPI,Marketplace
ORD101445,2024-05-08,Customer_7870,East,Beauty,Mobile,10.0,3463.55,34635.5,Consumer,UPI,Store
ORD100978,2024-06-09,Customer_6980,North,Grocery,Desk,11.0,50754.41,558298.51,Corporate,UPI,Store
ORD101572,2024-12-28,Customer_2989,East,Furniture,Backpack,7.0,7730.86,54116.02,Consumer,Cash,Online
ORD100739,2025-10-27,Customer_8635,East,Beauty,Monitor,14.0,96516.46,1351230.44,Consumer,Credit Card,Marketplace
ORD100192,2024-03-21,Customer_8842,North,Electronics,Backpack,7.0,32968.84,230781.88,Small Business,Cash,Marketplace
,2024-04-15,Customer_7311,East,Beauty,Headphones,5.0,42920.19,214600.95,Corporate,Debit Card,Online
ORD100457,2025-02-20,Customer_3252,East,electronics,Shirt,10.0,44634.51,446345.1,Consumer,Debit Card,Store
ORD100676,2025-02-02,Customer_7244,South,Grocery,Headphones,9.0,35548.65,319937.85,Corporate,Net Banking,Online
ORD100761,2025-09-12,Customer_6530,Central,Sports,Desk,9.0,65790.28,592112.52,Corporate,UPI,Store
ORD101808,2025-09-11,Customer_2342,Central,Beauty,Monitor,4.0,48238.56,192954.24,Consumer,Cash,Online
ORD101603,2024-01-27,Customer_4517,Central,Clothing,Keyboard,9.0,23991.96,215927.64,Corporate,Net Banking,Online
ORD100729,2024-10-11,Customer_5637,East,Sports,Mobile,4.0,18141.4,72565.6,Small Business,Credit Card,Marketplace
ORD100413,2025-05-15,,Central,Electronics,Headphones,3.0,42510.29,127530.87,Corporate,Credit Card,Marketplace
ORD101099,2025-07-16,Customer_2871,North,Beauty,Backpack,7.0,59920.95,419446.65,Corporate,UPI,Marketplace
ORD100826,2025-08-06,Customer_1519,,Grocery,Desk,13.0,63791.57,829290.41,Consumer,UPI,Online
ORD101640,2024-06-08,Customer_1480,West,Electronics,Chair,13.0,92873.16,1207351.08,Corporate,UPI,Online
,2025-04-20,Customer_9802,South,Beauty,Laptop,11.0,68129.39,749423.29,Consumer,Net Banking,Store
ORD100115,2025-10-20,Customer_5498,West,Beauty,Laptop,12.0,29487.38,353848.56,Small Business,Credit Card,Online
ORD100418,2025-03-09,Customer_9011,Central,Electronics,Laptop,12.0,11319.2,135830.4,Consumer,Debit Card,Online
ORD101649,2025-03-10,Customer_5060,Central,Electronics, Desk,4.0,67467.46,269869.84,Consumer,Debit Card,Store
ORD100970,2024-09-27,Customer_6228,South,Grocery,Shoes,11.0,52067.03,572737.33,,Debit Card,Online
ORD100605,2025-02-13,Customer_7887,North,Clothing,Laptop,3.0,65442.17,196326.51,Corporate,Net Banking,Online
ORD100413,2025-05-15,Customer_5890,Central,Electronics,Headphones,3.0,42510.29,127530.87,Corporate,Credit Card,Marketplace
ORD100090,2024-09-07,Customer_7018,South,Electronics,,13.0,3227.1,41952.3,Consumer,Credit Card,Marketplace
ORD100849,2024-09-04,Customer_9897,East,Beauty,Chair,11.0,,529567.61,Corporate,Cash,Online
ORD101520,2025-12-30,Customer_5276,North,Beauty,Chair,3.0,77100.98,231302.94,Corporate,UPI,Store
ORD100381,2025-01-13,Customer_2800,South,,Laptop,4.0,52171.29,208685.16,Consumer, Cash,Store
ORD100754,2025-07-31,Customer_3497,West,Beauty,Mobile,13.0,55848.43,726029.59,Consumer,Cash,Online
ORD100499,2024-01-29,Customer_5215,Central,Clothing,Backpack,13.0,223.54,2906.02,Corporate,Credit Card,Online
,2025-03-10,Customer_8812,Central,Clothing,Keyboard,5.0,56012.88,,Small Business,Net Banking,Marketplace
ORD101326,2025-01-08,Customer_5065,West,Sports,Shoes,7.0,81694.02,571858.14,Small Business,Credit Card,Store
ORD100012,2025-08-27,Customer_2816,East,Grocery,Desk,11.0,86462.84,951091.24,Small Business,Credit Card,Online
ORD100397,2024-05-17,Customer_6325,Central,Sports,Backpack,6.0,53272.8,319636.8,Small Business ,UPI,marketplace
ORD100285,2025-03-29,Customer_6123,West,Electronics,Mobile,8.0,64036.3,512290.4,Consumer,Debit Card,Online
ORD101067,2025-02-25,Customer_7985,Central,Grocery,Keyboard,10.0,12971.99,129719.9,Small Business,Cash,Store
ORD101192,2024-01-16,,Central,Grocery,Backpack,3.0,29743.09,89229.27,corporate,Credit Card,Online
ORD101745,2025-10-22,Customer_3725,North,Clothing,Keyboard,,54496.13,108992.26,,Debit Card,STORE
ORD100691,2024-08-13,Customer_8586,North,Beauty,Laptop,7.0,26145.26,183016.82,Small Business,UPI,Marketplace
ORD101753,2025-09-08,,East,Electronics,Mobile,12.0,29594.66,355135.92,Consumer,Cash,Marketplace
ORD101876,2025-06-23,Customer_9514,Central,Electronics,Monitor,4.0,24826.26,99305.04,Corporate,Net Banking,Online
ORD100690,2025-09-09,Customer_3365,Central,Grocery,Mobile,1.0,25615.81,25615.81,Corporate,Cash,
ORD100852,2025-07-22,Customer_6152,West,Electronics,Chair,8.0,70631.3,565050.4,Corporate,UPI,Marketplace
ORD100160,2025-03-21,Customer_3009,North,Sports,Headphones,1.0,97748.89,97748.89,Small Business,Cash,Store
ORD100896,2025-08-26,Customer_7383,South,Grocery,Backpack,11.0,97957.13,1077528.43,Small Business,Cash,Store
ORD101576,2024-10-21,Customer_3141,Central,Clothing,Headphones,7.0,43607.21,305250.47,Consumer,Net Banking,Online
ORD100258,2025-11-05,Customer_4342,East,Beauty,SHIRT,8.0,23543.94,188351.52,Consumer,Net Banking,Marketplace
ORD100336,2025-11-22,Customer_4261,Central,Sports,Laptop,12.0,99334.36,1192012.32,Small Business,UPI,Online
ORD101880,2025-03-09,Customer_7874,South,Electronics,Chair,1.0,39129.14,39129.14,Small Business,Net Banking,Store
ORD101040,2025-08-24,Customer_3321,North,Clothing,Keyboard,2.0,68198.78,136397.56,Small Business,UPI,Marketplace
ORD100516,2025-08-13,Customer_6301,South,Beauty,Mobile,12.0,50733.16,608797.92,,Credit Card,Online
ORD101349,2024-08-19,Customer_7337,Central,Clothing,Shoes,13.0,46731.53,607509.89,Consumer,Cash,Marketplace 
ORD101016,2025-03-25,Customer_6432,East,Clothing,Shirt,6.0,25506.77,153040.62,,DEBIT CARD,Store
ORD100769,2024-11-15,Customer_3293,,Grocery,Monitor,6.0,52463.5,314781.0,Small Business,Debit Card,MARKETPLACE
ORD101747,2024-08-29,Customer_9078,West,Furniture,Keyboard,12.0,25605.38,307264.56,Corporate,Cash,Marketplace
ORD100762,2025-09-13,Customer_5216,North,Electronics,Headphones,2.0,31161.8,62323.6,Corporate,UPI,Marketplace
ORD101247,2024-06-23,Customer_1752,South,Clothing,Laptop,3.0,22705.28,68115.84,Small Business,UPI, Marketplace
ORD101204,2025-10-27,Customer_5543,West,Sports,Shirt,10.0,80055.45,800554.5,Corporate,Debit Card,Online
,2024-01-16,Customer_8483,East,Grocery,Backpack,1.0,82395.43,82395.43,Consumer,Debit Card,Marketplace
ORD101740,2025-06-27,Customer_1020,North,Beauty,Shirt,10.0,84600.37,846003.7,Corporate,Cash,Online
,2024-01-02,Customer_8319,South,Sports,Mobile,13.0,38152.86,495987.18,Small Business,Cash,Store
,2024-07-22,Customer_4941,South,GROCERY,,8.0,69929.17,559433.36,Consumer,Cash,Store
ORD100357,2024-09-01,Customer_9311, Central,Furniture,Chair,6.0,54895.12,329370.72,Corporate,Cash,Online
ORD101278,2025-12-07,Customer_2276,Central, Furniture,Headphones,5.0,10615.39,53076.95,Corporate,Credit Card,Store
ORD101313,2025-11-25,Customer_4559,South,Beauty,Backpack,3.0,35682.95,107048.85,Consumer,Cash,Store
ORD101683,2024-01-08,Customer_6582,Central,Beauty,,14.0,76381.55,1069341.7,Consumer,Cash,Store
ORD100341,2024-09-09,Customer_1742,West,Electronics,Headphones,9.0,65086.11,585774.99,Corporate,Debit Card,Store
ORD100432,2024-01-10,Customer_5712,Central,Clothing,Shirt,14.0,73222.61,,Small Business,,Store
ORD100474,2025-01-26,Customer_3880,North,,Laptop,8.0,83203.13,665625.04,Small Business,Credit Card,Online
ORD100218,2025-06-13,Customer_6669,East,Furniture,Laptop,1.0,54375.72,54375.72,Consumer,Debit Card,Store
ORD100912,2024-02-16,Customer_9395,Central,Beauty,,11.0,22818.21,251000.31,Small Business,UPI,Marketplace
ORD101228,2025-03-30,Customer_2526,South,,Shoes,10.0,82019.26,820192.6,Consumer,Credit Card,Marketplace
ORD101597,2025-07-28,Customer_9128,North,Electronics,Laptop,12.0,60368.85,724426.2,Consumer,Net Banking, Store
ORD101012,2024-11-10,Customer_6816,West,Grocery,Keyboard,4.0,98807.75,395231.0,Corporate,Net Banking,Online
ORD101234,2024-11-28,Customer_4568, West,ELECTRONICS,Mobile,13.0,91022.45,1183291.85,Consumer,Debit Card,Marketplace
ORD100094,2024-10-03,Customer_7955,West,Furniture,Backpack,2.0,96455.6,192911.2,Small Business,Credit Card,Marketplace
ORD101009,2024-03-14,Customer_2392,East,Electronics,Desk,10.0,91828.98,918289.8,Corporate,Net Banking,Online
ORD101071,2025-11-09,Customer_4022,South,Beauty ,Monitor,8.0,1898.21,15185.68,Small Business,Debit Card,Online
